Freq.,Vout.,Phase.
7.92446596230557e+002,2.65839715768250e+001,1.28633866582040e+000
9.97631157484441e+002,2.65834782290032e+001,7.65845025437422e-002
1.25594321575479e+003,2.65809357509907e+001,-1.12873541906266e+000
1.58113883008419e+003,2.65757997270585e+001,-2.39331257655034e+000
1.99053585276749e+003,2.65669728478893e+001,-3.78357488193199e+000
2.50593616813636e+003,2.65525782150997e+001,-5.37177785862894e+000
3.15478672240097e+003,2.65295795424215e+001,-7.23899369245251e+000
3.97164117362141e+003,2.64931882326663e+001,-9.47776723371685e+000
5.00000000000001e+003,2.64359819730161e+001,-1.21938661645252e+001
6.29462705897085e+003,2.63466671368925e+001,-1.55059709426677e+001
7.92446596230558e+003,2.62084906352994e+001,-1.95412923663212e+001
9.97631157484441e+003,2.59975232016159e+001,-2.44241928653969e+001
1.25594321575479e+004,2.56814810433162e+001,-3.02548579406537e+001
1.58113883008419e+004,2.52203739348645e+001,-3.70780267753515e+001
1.99053585276749e+004,2.45705547544724e+001,-4.48500850631135e+001
2.50593616813637e+004,2.36926019263952e+001,-5.34242703795569e+001
3.15478672240097e+004,2.25603390255345e+001,-6.25757931308912e+001
3.97164117362142e+004,2.11654376619141e+001,-7.20668409291561e+001
5.00000000000001e+004,1.95136396191410e+001,-8.17166316989853e+001
6.29462705897085e+004,1.76146519177057e+001,-9.14313317328956e+001
7.92446596230558e+004,1.54723619339341e+001,-1.01176836855413e+002
9.97631157484442e+004,1.30813553877975e+001,-1.10914987875100e+002
1.25594321575479e+005,1.04316975300085e+001,-1.20543461301864e+002
1.58113883008419e+005,7.51924381588316e+000,-1.29877843582258e+002
1.99053585276749e+005,4.35505311490779e+000,-1.38691042363887e+002
2.50593616813637e+005,9.67672539912591e-001,-1.46786608953998e+002
3.15478672240097e+005,-2.60267600021613e+000,-1.54059585256113e+002
3.97164117362142e+005,-6.31338951433571e+000,-1.60515232425602e+002
5.00000000000000e+005,-1.01269963982499e+001,-1.66250948686251e+002
Step,Information:,Run=95,Run:,95/100
5.00000000000000e+000,-3.40290045217855e+000,-1.52027302858600e+002
6.29462705897084e+000,1.84812905192841e+000,-1.63329304851392e+002
7.92446596230557e+000,6.76368417348866e+000,-1.77194589503037e+002
9.97631157484440e+000,1.12231808919321e+001,1.66582438256442e+002
1.25594321575479e+001,1.51101244125313e+001,1.48522873873656e+002
1.58113883008419e+001,1.83406504092136e+001,1.29467221565231e+002
1.99053585276749e+001,2.08903275209297e+001,1.10442873476504e+002
2.50593616813636e+001,2.28026047561817e+001,9.24319157727384e+001
3.15478672240097e+001,2.41728085951279e+001,7.61595049178946e+001
3.97164117362141e+001,2.51185187604259e+001,6.20047376869407e+001
5.00000000000000e+001,2.57528949842706e+001,5.00386670562808e+001
6.29462705897084e+001,2.61697955871804e+001,4.01252306411008e+001
7.92446596230557e+001,2.64399295967298e+001,3.20223962800271e+001
9.97631157484440e+001,2.66133122481457e+001,2.54546972652121e+001
1.25594321575479e+002,2.67238959772806e+001,2.01550345739798e+001
1.58113883008419e+002,2.67941224111094e+001,1.58841078507050e+001
1.99053585276749e+002,2.68385695846007e+001,1.24364836121669e+001
2.50593616813636e+002,2.68665973259728e+001,9.63975582756436e+000
3.15478672240097e+002,2.68841614581494e+001,7.35065267806796e+000
3.97164117362141e+002,2.68950156133479e+001,5.45013232825554e+000
5.00000000000000e+002,2.69014876941848e+001,3.83843633489341e+000
6.29462705897084e+002,2.69049688411721e+001,2.43048877768261e+000
7.92446596230557e+002,2.69062084056112e+001,1.15173653920507e+000
9.97631157484441e+002,2.69054738329480e+001,-6.56108038132323e-002
1.25594321575479e+003,2.69026082854544e+001,-1.28603885601017e+000
1.58113883008419e+003,2.68969983443735e+001,-2.57399349734583e+000
1.99053585276749e+003,2.68874462142432e+001,-3.99704474930955e+000
2.50593616813636e+003,2.68719229522534e+001,-5.62898935875830e+000
3.15478672240097e+003,2.68471598231220e+001,-7.55282528709475e+000
3.97164117362141e+003,2.68080148812334e+001,-9.86332559363114e+000
5.00000000000001e+003,2.67465384758573e+001,-1.26685643524060e+001
6.29462705897085e+003,2.66506758299446e+001,-1.60891204848782e+001
7.92446596230558e+003,2.65026350621885e+001,-2.02527920678853e+001
9.97631157484441e+003,2.62771972520928e+001,-2.52817935046435e+001
1.25594321575479e+004,2.59407293562952e+001,-3.12696856286426e+001
1.58113883008419e+004,2.54522797246614e+001,-3.82489872743552e+001
1.99053585276749e+004,2.47682760918807e+001,-4.61595879466772e+001
2.50593616813637e+004,2.38508738001945e+001,-5.48391478292949e+001
3.15478672240097e+004,2.26766718098585e+001,-6.40555601681566e+001
3.97164117362142e+004,2.12401118822745e+001,-7.35758974780589e+001
5.00000000000001e+004,1.95483724932621e+001,-8.32327459939419e+001
6.29462705897085e+004,1.76108159406061e+001,-9.29450549238049e+001
7.92446596230558e+004,1.54298845351585e+001,-1.02682895856523e+002
9.97631157484442e+004,1.29989183476156e+001,-1.12401325941889e+002
1.25594321575479e+005,1.03081112540265e+001,-1.21984648754626e+002
1.58113883008419e+005,7.35517199190487e+000,-1.31237354865817e+002
1.99053585276749e+005,4.15395699442356e+000,-1.39931348399429e+002
2.50593616813637e+005,7.35385243997011e-001,-1.47880422774281e+002
3.15478672240097e+005,-2.85930309255190e+000,-1.54995583613500e+002
3.97164117362142e+005,-6.58784306999588e+000,-1.61296893665840e+002
5.00000000000000e+005,-1.04138886729473e+001,-1.66891602097425e+002
Step,Information:,Run=96,Run:,96/100
5.00000000000000e+000,-4.46988240659733e+000,-1.50750513804563e+002
6.29462705897084e+000,8.24758024021140e-001,-1.61481879512872e+002
7.92446596230557e+000,5.80595589941882e+000,-1.74799106999469e+002
9.97631157484440e+000,1.03547224793188e+001,1.69459049840190e+002
1.25594321575479e+001,1.43522951171285e+001,1.51754600358772e+002
1.58113883008419e+001,1.77070039235813e+001,1.32873808620263e+002
1.99053585276749e+001,2.03821940928296e+001,1.13821118464441e+002
2.50593616813636e+001,2.24088041576389e+001,9.56011235428627e+001
3.15478672240097e+001,2.38737739191291e+001,7.89963036795350e+001
3.97164117362141e+001,2.48920901753260e+001,6.44520384823742e+001
5.00000000000000e+001,2.55788147030697e+001,5.20931518946158e+001
6.29462705897084e+001,2.60318265139408e+001,4.18170103721261e+001
7.92446596230557e+001,2.63261176937506e+001,3.33970996820774e+001
9.97631157484440e+001,2.65153300472054e+001,2.65615510075486e+001
1.25594321575479e+002,2.66361460693889e+001,2.10403806782876e+001
1.58113883008419e+002,2.67129275961286e+001,1.65885838616537e+001
1.99053585276749e+002,2.67615487574374e+001,1.29942790063303e+001
2.50593616813636e+002,2.67922219926530e+001,1.00788877306886e+001
3.15478672240097e+002,2.68114546418234e+001,7.69365456036732e+000
3.97164117362141e+002,2.68233526522749e+001,5.71484212055158e+000
5.00000000000000e+002,2.68304661113004e+001,4.03873732746642e+000
6.29462705897084e+002,2.68343233613409e+001,2.57694409871600e+000
7.92446596230557e+002,2.68357544695271e+001,1.25210058336459e+000
9.97631157484441e+002,2.68350681117428e+001,-6.00161460779042e-003
1.25594321575479e+003,2.68321179910576e+001,-1.26398604684684e+000
1.58113883008419e+003,2.68262729352347e+001,-2.58825443504740e+000
1.99053585276749e+003,2.68162857192951e+001,-4.04823316883599e+000
2.50593616813636e+003,2.68000368020624e+001,-5.71953753326924e+000
3.15478672240097e+003,2.67741090451760e+001,-7.68697344485901e+000
3.97164117362141e+003,2.67331293743469e+001,-1.00470765141122e+001
5.00000000000001e+003,2.66688013803472e+001,-1.29094903621337e+001
6.29462705897085e+003,2.65685724331807e+001,-1.63958292709528e+001
7.92446596230558e+003,2.64139814391009e+001,-2.06337575483766e+001
9.97631157484441e+003,2.61790039992003e+001,-2.57432074035096e+001
1.25594321575479e+004,2.58292210726223e+001,-3.18121718008888e+001
1.58113883008419e+004,2.53232469153415e+001,-3.88637307925001e+001
1.99053585276749e+004,2.46178787987793e+001,-4.68256877696615e+001
2.50593616813637e+004,2.36767354554500e+001,-5.55248221530009e+001
3.15478672240097e+004,2.24787240908121e+001,-6.47243911286429e+001
3.97164117362142e+004,2.10206284599382e+001,-7.41956123990911e+001
5.00000000000001e+004,1.93111681156441e+001,-8.37817762107523e+001
6.29462705897085e+004,1.73601509801160e+001,-9.34141195045794e+001
7.92446596230558e+004,1.51696306898803e+001,-1.03072591494937e+002
9.97631157484442e+004,1.27321712949701e+001,-1.12718328891051e+002
1.25594321575479e+005,1.00371426472908e+001,-1.22238396709030e+002
1.58113883008419e+005,7.08154769016328e+000,-1.31437808299595e+002
1.99053585276749e+005,3.87870346640964e+000,-1.40087714788376e+002
2.50593616813637e+005,4.59148402779117e-001,-1.48000555372910e+002
3.15478672240097e+005,-3.13612816200910e+000,-1.55085805505041e+002
3.97164117362142e+005,-6.86501723232887e+000,-1.61362055760868e+002
5.00000000000000e+005,-1.06912653326319e+001,-1.66935235093621e+002
Step,Information:,Run=97,Run:,97/100
5.00000000000000e+000,-3.83973600762885e+000,-1.53903954686247e+002
6.29462705897084e+000,1.38107720197574e+000,-1.65036538484532e+002
7.92446596230557e+000,6.26477367875574e+000,-1.78754897454972e+002
9.97631157484440e+000,1.06912646843650e+001,1.65173079811208e+002
1.25594321575479e+001,1.45468391427711e+001,1.47286383443812e+002
1.58113883008419e+001,1.77513565183165e+001,1.28425693472638e+002
1.99053585276749e+001,2.02828522297955e+001,1.09601571072773e+002
2.50593616813636e+001,2.21846973451867e+001,9.17742652869196e+001
3.15478672240097e+001,2.35502105285939e+001,7.56546876827227e+001
3.97164117362141e+001,2.44945518502268e+001,6.16188859830014e+001
5.00000000000000e+001,2.51290645727055e+001,4.97421882567090e+001
6.29462705897084e+001,2.55465834388490e+001,3.98951173334062e+001
7.92446596230557e+001,2.58173621641755e+001,3.18416546411520e+001
9.97631157484440e+001,2.59912649231217e+001,2.53109022284542e+001
1.25594321575479e+002,2.61022241476751e+001,2.00389745548880e+001
1.58113883008419e+002,2.61727051498285e+001,1.57887721640886e+001
1.99053585276749e+002,2.62173168035744e+001,1.23563624403415e+001
2.50593616813636e+002,2.62454445078060e+001,9.57036031995944e+000
3.15478672240097e+002,2.62630616229056e+001,7.28817491289515e+000
3.97164117362141e+002,2.62739315901723e+001,5.39118973874846e+000
5.00000000000000e+002,2.62803850793859e+001,3.77986503085687e+000
6.29462705897084e+002,2.62838089785866e+001,2.36916295648428e+000
7.92446596230557e+002,2.62849402343284e+001,1.08439880267064e+000
9.97631157484441e+002,2.62840230146190e+001,-1.42518735641071e-001
1.25594321575479e+003,2.62808613986490e+001,-1.37655197469122e+000
1.58113883008419e+003,2.62747789508122e+001,-2.68280859229297e+000
1.99053585276749e+003,2.62644781217425e+001,-4.12971027222553e+000
2.50593616813636e+003,2.62477739390643e+001,-5.79208169604474e+000
3.15478672240097e+003,2.62211565929636e+001,-7.75406609937363e+000
3.97164117362141e+003,2.61791179208256e+001,-1.01115445057970e+001
5.00000000000001e+003,2.61131663450720e+001,-1.29733234481587e+001
6.29462705897085e+003,2.60104784191548e+001,-1.64596811639803e+001
7.92446596230558e+003,2.58522466000195e+001,-2.06959411960818e+001
9.97631157484441e+003,2.56120689342240e+001,-2.57979738837904e+001
1.25594321575479e+004,2.52552519900844e+001,-3.18472129221144e+001
1.58113883008419e+004,2.47404994412926e+001,-3.88573559932705e+001
1.99053585276749e+004,2.40254070581720e+001,-4.67449886829149e+001
2.50593616813637e+004,2.30753447879892e+001,-5.53266834618403e+001
3.15478672240097e+004,2.18718287337088e+001,-6.43603168652732e+001
3.97164117362142e+004,2.04146659004049e+001,-7.36192246143485e+001
5.00000000000001e+004,1.87155095696946e+001,-8.29568711897150e+001
6.29462705897085e+004,1.67866399698057e+001,-9.23225632694283e+001
7.92446596230558e+004,1.46316728500308e+001,-1.01722586948414e+002
9.97631157484442e+004,1.22430032246310e+001,-1.11151740205106e+002
1.25594321575479e+005,9.60715206585376e+000,-1.20531865748395e+002
1.58113883008419e+005,6.71547556442298e+000,-1.29691667636867e+002
1.99053585276749e+005,3.57434357702684e+000,-1.38403656460331e+002
2.50593616813637e+005,2.08506472746666e-001,-1.46458703098311e+002
3.15478672240097e+005,-3.34398791572098e+000,-1.53732788548992e+002
3.97164117362142e+005,-7.04113305938040e+000,-1.60212602492373e+002
5.00000000000000e+005,-1.08450436119820e+001,-1.65981507085807e+002
Step,Information:,Run=98,Run:,98/100
5.00000000000000e+000,-3.90833722959865e+000,-1.51645761628656e+002
6.29462705897084e+000,1.35851874210113e+000,-1.62754799151070e+002
7.92446596230557e+000,6.29734792669715e+000,-1.76443850166682e+002
9.97631157484440e+000,1.07874439405051e+001,1.67476736053088e+002
1.25594321575479e+001,1.47106826100887e+001,1.49510025828651e+002
1.58113883008419e+001,1.79799026730497e+001,1.30484242742825e+002
1.99053585276749e+001,2.05665972344647e+001,1.11427435451028e+002
2.50593616813636e+001,2.25108569324499e+001,9.33357444338586e+001
3.15478672240097e+001,2.39063722687607e+001,7.69550689308090e+001
3.97164117362141e+001,2.48707695805495e+001,6.26838415458494e+001
5.00000000000000e+001,2.55182512533692e+001,5.06066110912039e+001
6.29462705897084e+001,2.59440174725192e+001,4.05946167424909e+001
7.92446596230557e+001,2.62200050724011e+001,3.24085836923162e+001
9.97631157484440e+001,2.63971922816939e+001,2.57731456377440e+001
1.25594321575479e+002,2.65102255018742e+001,2.04200504060494e+001
1.58113883008419e+002,2.65820223864885e+001,1.61084443512483e+001
1.99053585276749e+002,2.66274784405766e+001,1.26313957096746e+001
2.50593616813636e+002,2.66561625571967e+001,9.81527262954130e+000
3.15478672240097e+002,2.66741687362807e+001,7.51594278539437e+000
3.97164117362141e+002,2.66853446172562e+001,5.61390527529628e+000
5.00000000000000e+002,2.66920869696929e+001,4.00936089323516e+000
6.29462705897084e+002,2.66958450051559e+001,2.61762859697248e+000
7.92446596230557e+002,2.66974276429572e+001,1.36501367618531e+000
9.97631157484441e+002,2.66971760712559e+001,1.85090819492951e-001
1.25594321575479e+003,2.66950370064138e+001,-9.84694256127437e-001
1.58113883008419e+003,2.66905521131543e+001,-2.20621728306657e+000
1.99053585276749e+003,2.66827621291350e+001,-3.54376416709824e+000
2.50593616813636e+003,2.66700077317479e+001,-5.06708078919697e+000
3.15478672240097e+003,2.66495911820228e+001,-6.85436943428772e+000
3.97164117362141e+003,2.66172429827043e+001,-8.99506179840218e+000
5.00000000000001e+003,2.65663200622874e+001,-1.15919072593381e+001
6.29462705897085e+003,2.64866602379565e+001,-1.47614060334862e+001
7.92446596230558e+003,2.63630666155599e+001,-1.86308275530581e+001
9.97631157484441e+003,2.61735630086381e+001,-2.33291017055191e+001
1.25594321575479e+004,2.58879382179196e+001,-2.89684373232712e+001
1.58113883008419e+004,2.54676935965054e+001,-3.56153880975070e+001
1.99053585276749e+004,2.48689744227049e+001,-4.32567979825092e+001
2.50593616813637e+004,2.40494286429167e+001,-5.17773588342596e+001
3.15478672240097e+004,2.29772840737616e+001,-6.09717964350971e+001
3.97164117362142e+004,2.16376115633843e+001,-7.05997336452845e+001
5.00000000000001e+004,2.00308793410887e+001,-8.04567681831324e+001
6.29462705897085e+004,1.81642263698634e+001,-9.04152326647700e+001
7.92446596230558e+004,1.60415518402733e+001,-1.00408461118660e+002
9.97631157484442e+004,1.36591601075738e+001,-1.10373000798304e+002
1.25594321575479e+005,1.10097547824857e+001,-1.20189923894695e+002
1.58113883008419e+005,8.09220743781728e+000,-1.29666978840410e+002
1.99053585276749e+005,4.92045421991164e+000,-1.38577649224546e+002
2.50593616813637e+005,1.52526542211401e+000,-1.46732581107284e+002
3.15478672240097e+005,-2.05183995411740e+000,-1.54036890439581e+002
3.97164117362142e+005,-5.76779140460950e+000,-1.60505430742532e+002
5.00000000000000e+005,-9.58516972786309e+000,-1.66242834739057e+002
Step,Information:,Run=99,Run:,99/100
5.00000000000000e+000,-3.05521673255488e+000,-1.52417430723422e+002
6.29462705897084e+000,2.18806719038740e+000,-1.63761043485341e+002
7.92446596230557e+000,7.09325239467562e+000,-1.77673058467359e+002
9.97631157484440e+000,1.15392889187430e+001,1.66059864385442e+002
1.25594321575479e+001,1.54098449942379e+001,1.47968723062195e+002
1.58113883008419e+001,1.86220928109090e+001,1.28903182549270e+002
1.99053585276749e+001,2.11533444199888e+001,1.09895034465075e+002
2.50593616813636e+001,2.30488693777278e+001,9.19237961890964e+001
3.15478672240097e+001,2.44052154801537e+001,7.57066820785589e+001
3.97164117362141e+001,2.53403292547208e+001,6.16133915606247e+001
5.00000000000000e+001,2.59670783597576e+001,4.97073450506969e+001
6.29462705897084e+001,2.63787237210234e+001,3.98477594486090e+001
7.92446596230557e+001,2.66453437807445e+001,3.17904170693543e+001
9.97631157484440e+001,2.68164222871848e+001,2.52593118767347e+001
1.25594321575479e+002,2.69255122774656e+001,1.99876519773843e+001
1.58113883008419e+002,2.69947740246512e+001,1.57367509767252e+001
1.99053585276749e+002,2.70385942371970e+001,1.23017840318055e+001
2.50593616813636e+002,2.70662042866999e+001,9.51078417544245e+000
3.15478672240097e+002,2.70834726134575e+001,7.22066588866930e+000
3.97164117362141e+002,2.70940901228873e+001,5.31227512366652e+000
5.00000000000000e+002,2.71003341077200e+001,3.68540891830883e+000
6.29462705897084e+002,2.71035467138333e+001,2.25417857997828e+000
7.92446596230557e+002,2.71044195545532e+001,9.42804336145635e-001
9.97631157484441e+002,2.71031413366942e+001,-3.18203552980233e-001
1.25594321575479e+003,2.70994388665985e+001,-1.59557451861831e+000
