Freq.	V(out)
Step Information: Run=1  (Run: 1/100)
5.00000000000000e+005	(-1.03088773750585e+001dB,-1.68665039799352e+002°)
Step Information: Run=8  (Run: 8/100)
5.00000000000000e+000	(-4.63106404714142e+000dB,-1.49331159544684e+002°)
6.29462705897084e+000	(6.94568526656052e-001dB,-1.59906691773413e+002°)
7.92446596230557e+000	(5.71665014601323e+000dB,-1.73060636249591e+002°)
9.97631157484440e+000	(1.03171112057250e+001dB,1.71337769903253e+002°)
1.25594321575479e+001	(1.43754944390876e+001dB,1.53715675770266e+002°)
1.58113883008419e+001	(1.77954367707971e+001dB,1.34832375983490e+002°)
1.99053585276749e+001	(2.05338402409148e+001dB,1.15685865733508e+002°)
2.50593616813636e+001	(2.26158846671485e+001dB,9.72976951608087e+001°)
3.15478672240097e+001	(2.41253484578642e+001dB,8.04812027374778e+001°)
3.97164117362141e+001	(2.51769028329986e+001dB,6.57128871120997e+001°)
5.00000000000000e+001	(2.58871478483654e+001dB,5.31402631283979e+001°)
6.29462705897084e+001	(2.63561727472273e+001dB,4.26732220051668e+001°)
7.92446596230557e+001	(2.66610811004003e+001dB,3.40898518291162e+001°)
9.97631157484440e+001	(2.68572099690322e+001dB,2.71180526767536e+001°)
1.25594321575479e+002	(2.69824801149267e+001dB,2.14852171704522e+001°)
1.58113883008419e+002	(2.70621087556213e+001dB,1.69428477494596e+001°)
1.99053585276749e+002	(2.71125411278700e+001dB,1.32755134798482e+001°)
2.50593616813636e+002	(2.71443630083874e+001dB,1.03013998005310e+001°)
3.15478672240097e+002	(2.71643225794289e+001dB,7.86895593806540e+000°)
3.97164117362141e+002	(2.71766798500666e+001dB,5.85209820011550e+000°)
5.00000000000000e+002	(2.71840829013178e+001dB,4.14517202865396e+000°)
6.29462705897084e+002	(2.71881221297250e+001dB,2.65818250945695e+000°)
7.92446596230557e+002	(2.71896667006909e+001dB,1.31244731275555e+000°)
9.97631157484441e+002	(2.71890497071771e+001dB,3.66560982984481e-002°)
1.25594321575479e+003	(2.71861397915142e+001dB,-1.23675153325335e+000°)
1.58113883008419e+003	(2.71803144375607e+001dB,-2.57499639048390e+000°)
1.99053585276749e+003	(2.71703306416525e+001dB,-4.04824868293284e+000°)
2.50593616813636e+003	(2.71540695323692e+001dB,-5.73283159617704e+000°)
3.15478672240097e+003	(2.71281111739564e+001dB,-7.71426115576417e+000°)
3.97164117362141e+003	(2.70870754814024e+001dB,-1.00898243244970e+001°)
5.00000000000001e+003	(2.70226529715896e+001dB,-1.29699995917490e+001°)
6.29462705897085e+003	(2.69222682837055e+001dB,-1.64773674930609e+001°)
7.92446596230558e+003	(2.67674213519092e+001dB,-2.07407449124058e+001°)
9.97631157484441e+003	(2.65320208099599e+001dB,-2.58814626887178e+001°)
1.25594321575479e+004	(2.61815324700320e+001dB,-3.19892103351754e+001°)
1.58113883008419e+004	(2.56743750904263e+001dB,-3.90890725850011e+001°)
1.99053585276749e+004	(2.49670247646372e+001dB,-4.71110713335627e+001°)
2.50593616813637e+004	(2.40225998808411e+001dB,-5.58841372845663e+001°)
3.15478672240097e+004	(2.28192788449135e+001dB,-6.51730675223794e+001°)
3.97164117362142e+004	(2.13528621812941e+001dB,-7.47491294406686e+001°)
5.00000000000001e+004	(1.96308658842428e+001dB,-8.44528802209460e+001°)
6.29462705897085e+004	(1.76618453177636e+001dB,-9.42084125112738e+001°)
7.92446596230558e+004	(1.54469624077116e+001dB,-1.03982859808402e+002°)
9.97631157484442e+004	(1.29788966562597e+001dB,-1.13719657258723e+002°)
1.25594321575479e+005	(1.02487161570612e+001dB,-1.23287865556670e+002°)
1.58113883008419e+005	(7.25662734902513e+000dB,-1.32481741444473e+002°)
1.99053585276749e+005	(4.01964083912092e+000dB,-1.41074567479847e+002°)
2.50593616813637e+005	(5.71109081647865e-001dB,-1.48892673851818e+002°)
3.15478672240097e+005	(-3.04679710394421e+000dB,-1.55864309990189e+002°)
3.97164117362142e+005	(-6.79223872706010e+000dB,-1.62024692882280e+002°)
5.00000000000000e+005	(-1.06300241302910e+001dB,-1.67490875267881e+002°)
Step Information: Run=9  (Run: 9/100)
5.00000000000000e+000	(-4.25896132235536e+000dB,-1.54206700687254e+002°)
6.29462705897084e+000	(9.62844212679196e-001dB,-1.65345531712450e+002°)
7.92446596230557e+000	(5.84685793023047e+000dB,-1.79103461481102e+002°)
9.97631157484440e+000	(1.02704503346779e+001dB,1.64751879389935e+002°)
1.25594321575479e+001	(1.41171133040911e+001dB,1.46770926999661e+002°)
1.58113883008419e+001	(1.73051725873309e+001dB,1.27818479463036e+002°)
1.99053585276749e+001	(1.98138189627335e+001dB,1.08932977381724e+002°)
2.50593616813636e+001	(2.16899984035137e+001dB,9.10917275572418e+001°)
3.15478672240097e+001	(2.30310797860670e+001dB,7.50046662243534e+001°)
3.97164117362141e+001	(2.39549263251619e+001dB,6.10339405179561e+001°)
5.00000000000000e+001	(2.45737684526445e+001dB,4.92379797142451e+001°)
6.29462705897084e+001	(2.49800616836641e+001dB,3.94740484242502e+001°)
7.92446596230557e+001	(2.52431481642435e+001dB,3.14982525371730e+001°)
9.97631157484440e+001	(2.54119335274958e+001dB,2.50362132575184e+001°)
1.25594321575479e+002	(2.55195543132460e+001dB,1.98233400425262e+001°)
1.58113883008419e+002	(2.55878862509429e+001dB,1.56232973835549e+001°)
1.99053585276749e+002	(2.56311286734023e+001dB,1.22335646618484e+001°)
2.50593616813636e+002	(2.56583936301217e+001dB,9.48437643275045e+000°)
3.15478672240097e+002	(2.56754772402868e+001dB,7.23476745342368e+000°)
3.97164117362141e+002	(2.56860313983342e+001dB,5.36768513678327e+000°)
5.00000000000000e+002	(2.56923200449937e+001dB,3.78509411476447e+000°)
6.29462705897084e+002	(2.56956950411670e+001dB,2.40343909540086e+000°)
7.92446596230557e+002	(2.56968829464994e+001dB,1.14955175039473e+000°)
9.97631157484441e+002	(2.56961400927647e+001dB,-4.30432264242445e-002°)
1.25594321575479e+003	(2.56933078412228e+001dB,-1.23752041792182e+000°)
1.58113883008419e+003	(2.56877798838858e+001dB,-2.49695247657113e+000°)
1.99053585276749e+003	(2.56783759143217e+001dB,-3.88740514356674e+000°)
2.50593616813636e+003	(2.56630984471119e+001dB,-5.48096680871631e+000°)
3.15478672240097e+003	(2.56387305012006e+001dB,-7.35864515705807e+000°)
3.97164117362141e+003	(2.56002122256643e+001dB,-9.61285994073819e+000°)
5.00000000000001e+003	(2.55397214235345e+001dB,-1.23488900783673e+001°)
6.29462705897085e+003	(2.54453973451220e+001dB,-1.56840126924930e+001°)
7.92446596230558e+003	(2.52997365314854e+001dB,-1.97421851611025e+001°)
9.97631157484441e+003	(2.50779357605682e+001dB,-2.46412617501725e+001°)
1.25594321575479e+004	(2.47469393007084e+001dB,-3.04699940022106e+001°)
1.58113883008419e+004	(2.42665698302062e+001dB,-3.72557115941265e+001°)
1.99053585276749e+004	(2.35942810324857e+001dB,-4.49327180437624e+001°)
2.50593616813637e+004	(2.26936307848272e+001dB,-5.33326583430389e+001°)
3.15478672240097e+004	(2.15432477638451e+001dB,-6.22175103897327e+001°)
3.97164117362142e+004	(2.01405670060901e+001dB,-7.13507618858122e+001°)
5.00000000000001e+004	(1.84969205898739e+001dB,-8.05686733073052e+001°)
6.29462705897085e+004	(1.66266532042254e+001dB,-8.98085073429627e+001°)
7.92446596230558e+004	(1.45367309186622e+001dB,-9.90806071546708e+001°)
9.97631157484442e+004	(1.22221545179633e+001dB,-1.08403753263975e+002°)
1.25594321575479e+005	(9.66915352583207e+000dB,-1.17737373540403e+002°)
1.58113883008419e+005	(6.86479908713526e+000dB,-1.26945074615935e+002°)
1.99053585276749e+005	(3.80827144244372e+000dB,-1.35812946927788e+002°)
2.50593616813637e+005	(5.17185313984422e-001dB,-1.44116348023353e+002°)
3.15478672240097e+005	(-2.97474235895099e+000dB,-1.51695602134990e+002°)
3.97164117362142e+005	(-6.62626426645835e+000dB,-1.58498588276907e+002°)
5.00000000000000e+005	(-1.03977061612358e+001dB,-1.64579212867238e+002°)
Step Information: Run=10  (Run: 10/100)
5.00000000000000e+000	(-5.40875935239399e+000dB,-1.51081652209040e+002°)
6.29462705897084e+000	(-1.10572304859883e-001dB,-1.61622158687203e+002°)
7.92446596230557e+000	(4.87929968272063e+000dB,-1.74777910562082e+002°)
9.97631157484440e+000	(9.44105075454536e+000dB,1.69607315120213e+002°)
1.25594321575479e+001	(1.34544986064666e+001dB,1.51990202237541e+002°)
1.58113883008419e+001	(1.68259351015254e+001dB,1.33155421433643e+002°)
1.99053585276749e+001	(1.95165994412363e+001dB,1.14112501554493e+002°)
2.50593616813636e+001	(2.15559944550885e+001dB,9.58766734380330e+001°)
3.15478672240097e+001	(2.30306123180250e+001dB,7.92423235470103e+001°)
3.97164117362141e+001	(2.40557447897662e+001dB,6.46642715227054e+001°)
5.00000000000000e+001	(2.47470778091751e+001dB,5.22731434209631e+001°)
6.29462705897084e+001	(2.52031214360399e+001dB,4.19691463987346e+001°)
7.92446596230557e+001	(2.54993753583691e+001dB,3.35267942418106e+001°)
9.97631157484440e+001	(2.56898474822716e+001dB,2.66743431893109e+001°)
1.25594321575479e+002	(2.58114698641645e+001dB,2.11415865455246e+001°)
1.58113883008419e+002	(2.58887696967725e+001dB,1.66832454928182e+001°)
1.99053585276749e+002	(2.59377295883987e+001dB,1.30872626206052e+001°)
2.50593616813636e+002	(2.59686337579425e+001dB,1.01750565555883e+001°)
3.15478672240097e+002	(2.59880388636478e+001dB,7.79808402320734e+000°)
3.97164117362141e+002	(2.60000878623882e+001dB,5.83306737762064e+000°)
5.00000000000000e+002	(2.60073633320423e+001dB,4.17703508946807e+000°)
6.29462705897084e+002	(2.60114285077676e+001dB,2.74265735788642e+000°)
7.92446596230557e+002	(2.60131582126335e+001dB,1.45401881801820e+000°)
9.97631157484441e+002	(2.60129252888217e+001dB,2.42808138933696e-001°)
1.25594321575479e+003	(2.60106806074444e+001dB,-9.55164814313817e-001°)
1.58113883008419e+003	(2.60059435023279e+001dB,-2.20323363904169e+000°)
1.99053585276749e+003	(2.59977014941888e+001dB,-3.56702063025696e+000°)
2.50593616813636e+003	(2.59842007645441e+001dB,-5.11752044301609e+000°)
3.15478672240097e+003	(2.59625901250057e+001dB,-6.93409253054767e+000°)
3.97164117362141e+003	(2.59283612196145e+001dB,-9.10716174970709e+000°)
5.00000000000001e+003	(2.58745112088732e+001dB,-1.17401094555176e+001°)
6.29462705897085e+003	(2.57903573159307e+001dB,-1.49492912611368e+001°)
7.92446596230558e+003	(2.56599942028717e+001dB,-1.88602926491737e+001°)
9.97631157484441e+003	(2.54605781465600e+001dB,-2.35975991749215e+001°)
1.25594321575479e+004	(2.51610355592786e+001dB,-2.92646266305325e+001°)
1.58113883008419e+004	(2.47224077576600e+001dB,-3.59134887250285e+001°)
1.99053585276749e+004	(2.41014267208599e+001dB,-4.35114572692734e+001°)
2.50593616813637e+004	(2.32580210768854e+001dB,-5.19226033612778e+001°)
3.15478672240097e+004	(2.21645261555340e+001dB,-6.09274148874702e+001°)
3.97164117362142e+004	(2.08112274077701e+001dB,-7.02846569727952e+001°)
5.00000000000001e+004	(1.92037084621218e+001dB,-7.98047257043070e+001°)
6.29462705897085e+004	(1.73531421619949e+001dB,-8.93882897605137e+001°)
7.92446596230558e+004	(1.52657483807812e+001dB,-9.90077690183593e+001°)
9.97631157484442e+004	(1.29376803595224e+001dB,-1.08646683947342e+002°)
1.25594321575479e+005	(1.03580629746410e+001dB,-1.18233714661747e+002°)
1.58113883008419e+005	(7.51857941916920e+000dB,-1.27610632404748e+002°)
1.99053585276749e+005	(4.42406643229270e+000dB,-1.36556946680042e+002°)
2.50593616813637e+005	(1.09735618706517e+000dB,-1.44858959486334e+002°)
3.15478672240097e+005	(-2.42445675057933e+000dB,-1.52379865766816e+002°)
3.97164117362142e+005	(-6.09897054465512e+000dB,-1.59092616977113e+002°)
5.00000000000000e+005	(-9.88698868313048e+000dB,-1.65071059647419e+002°)
Step Information: Run=11  (Run: 11/100)
5.00000000000000e+000	(-4.33195561521127e+000dB,-1.50842425386143e+002°)
6.29462705897084e+000	(9.58952460178667e-001dB,-1.61628268642288e+002°)
7.92446596230557e+000	(5.93439789108754e+000dB,-1.74996905034144e+002°)
9.97631157484440e+000	(1.04752981334468e+001dB,1.69216748886488e+002°)
1.25594321575479e+001	(1.44631331715704e+001dB,1.51479736225209e+002°)
1.58113883008419e+001	(1.78069463613835e+001dB,1.32582823834396e+002°)
1.99053585276749e+001	(2.04711575657193e+001dB,1.13532200007079e+002°)
2.50593616813636e+001	(2.24877855965378e+001dB,9.53303275355108e+001°)
3.15478672240097e+001	(2.39444874807859e+001dB,7.87546437528092e+001°)
3.97164117362141e+001	(2.49564686879319e+001dB,6.42447770672181e+001°)
5.00000000000000e+001	(2.56386238899631e+001dB,5.19209099736271e+001°)
6.29462705897084e+001	(2.60884825324009e+001dB,4.16775444213766e+001°)
7.92446596230557e+001	(2.63806642710101e+001dB,3.32868735471161e+001°)
9.97631157484440e+001	(2.65684952931100e+001dB,2.64767955561833e+001°)
1.25594321575479e+002	(2.66884204768253e+001dB,2.09776871524838e+001°)
1.58113883008419e+002	(2.67646348303714e+001dB,1.65451845441273e+001°)
1.99053585276749e+002	(2.68129005567507e+001dB,1.29681543284614e+001°)
2.50593616813636e+002	(2.68433576475330e+001dB,1.00687939824517e+001°)
3.15478672240097e+002	(2.68624685118741e+001dB,7.69912781645723e+000°)
3.97164117362141e+002	(2.68743134986610e+001dB,5.73620908700884e+000°)
5.00000000000000e+002	(2.68814315166665e+001dB,4.07714991759046e+000°)
6.29462705897084e+002	(2.68853519759510e+001dB,2.63444765235694e+000°)
7.92446596230557e+002	(2.68869185630505e+001dB,1.33174263420116e+000°)
9.97631157484441e+002	(2.68864690425982e+001dB,9.99836626894156e-002°)
1.25594321575479e+003	(2.68839078147852e+001dB,-1.12608970743144e+000°)
1.58113883008419e+003	(2.68786865728181e+001dB,-2.41125707720213e+000°)
1.99053585276749e+003	(2.68696900440618e+001dB,-3.82301487782153e+000°)
2.50593616813636e+003	(2.68550058019960e+001dB,-5.43471094933395e+000°)
3.15478672240097e+003	(2.68315377621541e+001dB,-7.32856696664670e+000°)
3.97164117362141e+003	(2.67944027078540e+001dB,-9.59834897385387e+000°)
5.00000000000001e+003	(2.67360341155780e+001dB,-1.23510959920742e+001°)
6.29462705897085e+003	(2.66449266325227e+001dB,-1.57067231910110e+001°)
7.92446596230558e+003	(2.65040317915564e+001dB,-1.97934478929966e+001°)
9.97631157484441e+003	(2.62890395119218e+001dB,-2.47360841549950e+001°)
1.25594321575479e+004	(2.59672346524132e+001dB,-3.06342919391114e+001°)
1.58113883008419e+004	(2.54982393685739e+001dB,-3.75310051443404e+001°)
1.99053585276749e+004	(2.48382041814183e+001dB,-4.53797750740605e+001°)
2.50593616813637e+004	(2.39477854223250e+001dB,-5.40311305197769e+001°)
3.15478672240097e+004	(2.28010646107723e+001dB,-6.32593107569125e+001°)
3.97164117362142e+004	(2.13898210691260e+001dB,-7.28278535807754e+001°)
5.00000000000001e+004	(1.97194102266599e+001dB,-8.25579479871381e+001°)
6.29462705897085e+004	(1.77986206312259e+001dB,-9.23549023492004e+001°)
7.92446596230558e+004	(1.56303059174437e+001dB,-1.02177802231604e+002°)
9.97631157484442e+004	(1.32086631734719e+001dB,-1.11975252401354e+002°)
1.25594321575479e+005	(1.05247492265615e+001dB,-1.21629033763253e+002°)
1.58113883008419e+005	(7.57693187962578e+000dB,-1.30943445639209e+002°)
1.99053585276749e+005	(4.37950630215762e+000dB,-1.39691081039166e+002°)
2.50593616813637e+005	(9.63687039307458e-001dB,-1.47686518404284e+002°)
3.15478672240097e+005	(-2.62905704633085e+000dB,-1.54841477170614e+002°)
3.97164117362142e+005	(-6.35626488470948e+000dB,-1.61176757745330e+002°)
5.00000000000000e+005	(-1.01814241021058e+001dB,-1.66800446251903e+002°)
Step Information: Run=12  (Run: 12/100)
5.00000000000000e+000	(-4.73935038942338e+000dB,-1.51590481105636e+002°)
6.29462705897084e+000	(5.43227479072117e-001dB,-1.62276823970727e+002°)
7.92446596230557e+000	(5.51097885423960e+000dB,-1.75569184491209e+002°)
9.97631157484440e+000	(1.00440747147786e+001dB,1.68704648013150e+002°)
1.25594321575479e+001	(1.40237681891080e+001dB,1.51019151043940e+002°)
1.58113883008419e+001	(1.73593853336287e+001dB,1.32171211211939e+002°)
1.99053585276749e+001	(2.00159447893013e+001dB,1.13170187121749e+002°)
2.50593616813636e+001	(2.20260404726726e+001dB,9.50183906073487e+001°)
3.15478672240097e+001	(2.34776164752540e+001dB,7.84910708901047e+001°)
3.97164117362141e+001	(2.44858426172527e+001dB,6.40254364220463e+001°)
5.00000000000000e+001	(2.51653827558936e+001dB,5.17401014235321e+001°)
6.29462705897084e+001	(2.56134823759056e+001dB,4.15290157476117e+001°)
7.92446596230557e+001	(2.59045072829802e+001dB,3.31645387722941e+001°)
9.97631157484440e+001	(2.60915877858225e+001dB,2.63750976210999e+001°)
1.25594321575479e+002	(2.62110291313509e+001dB,2.08917044915849e+001°)
1.58113883008419e+002	(2.62869310297255e+001dB,1.64705906306992e+001°)
1.99053585276749e+002	(2.63349919364825e+001dB,1.29011049447050e+001°)
2.50593616813636e+002	(2.63653091191348e+001dB,1.00057837115560e+001°)
3.15478672240097e+002	(2.63843153844799e+001dB,7.63683496795246e+000°)
3.97164117362141e+002	(2.63960687461824e+001dB,5.67133535816682e+000°)
5.00000000000000e+002	(2.64030884425440e+001dB,4.00625411016271e+000°)
6.29462705897084e+002	(2.64068827287680e+001dB,2.55376912139263e+000°)
7.92446596230557e+002	(2.64082681474799e+001dB,1.23700835426958e+000°)
9.97631157484441e+002	(2.64075435535141e+001dB,-1.38077525647623e-002°)
1.25594321575479e+003	(2.64045544497071e+001dB,-1.26491285297922e+000°)
1.58113883008419e+003	(2.63986613623061e+001dB,-2.58233603118803e+000°)
1.99053585276749e+003	(2.63886069731297e+001dB,-4.03512541598831e+000°)
2.50593616813636e+003	(2.63722579219989e+001dB,-5.69848570962577e+000°)
3.15478672240097e+003	(2.63461771413832e+001dB,-7.65674510552678e+000°)
3.97164117362141e+003	(2.63049626688611e+001dB,-1.00058442640878e+001°)
5.00000000000001e+003	(2.62402774740601e+001dB,-1.28546377582714e+001°)
6.29462705897085e+003	(2.61395158036666e+001dB,-1.63236363126113e+001°)
7.92446596230558e+003	(2.59841570854130e+001dB,-2.05389035966404e+001°)
9.97631157484441e+003	(2.57481341871399e+001dB,-2.56180252318661e+001°)
1.25594321575479e+004	(2.53970577807377e+001dB,-3.16456386137863e+001°)
1.58113883008419e+004	(2.48897464413458e+001dB,-3.86403528010731e+001°)
1.99053585276749e+004	(2.41835154321734e+001dB,-4.65247321366482e+001°)
2.50593616813637e+004	(2.32429359337159e+001dB,-5.51205830858585e+001°)
3.15478672240097e+004	(2.20483276714160e+001dB,-6.41880108705488e+001°)
3.97164117362142e+004	(2.05982569792453e+001dB,-7.34984638768078e+001°)
5.00000000000001e+004	(1.89034381170464e+001dB,-8.29002276000114e+001°)
6.29462705897085e+004	(1.69756440048030e+001dB,-9.23358684412188e+001°)
7.92446596230558e+004	(1.48183761711559e+001dB,-1.01804553254880e+002°)
9.97631157484442e+004	(1.24242813543746e+001dB,-1.11294026419399e+002°)
1.25594321575479e+005	(9.78054715546645e+000dB,-1.20719784439384e+002°)
1.58113883008419e+005	(6.87960758700529e+000dB,-1.29906382168747e+002°)
1.99053585276749e+005	(3.72910323743606e+000dB,-1.38625969409145e+002°)
2.50593616813637e+005	(3.54866050780019e-001dB,-1.46672988801017e+002°)
3.15478672240097e+005	(-3.20444996894503e+000dB,-1.53929215855059e+002°)
3.97164117362142e+005	(-6.90672644557373e+000dB,-1.60387100229480e+002°)
5.00000000000000e+005	(-1.07142866198175e+001dB,-1.66134335009093e+002°)
Step Information: Run=13  (Run: 13/100)
5.00000000000000e+000	(-5.35786631131054e+000dB,-1.47363329926163e+002°)
